date,AFKS,AFLT,ALRS,BSPB,CBOM,CHMF,FEES,GAZP,GMKN,HYDR,IRAO,LKOH,LSRG,MAGN,MOEX,MSNG,MTLR,MTLRP,MTSS,MVID,NLMK,NVTK,PHOR,PIKK,PLZL,ROSN,RTKM,RTKMP,RUAL,SBER,SBERP,SELG,TATN,TATNP,TGKA,TRNFP,VTBR
2016-02-26,17.525,55.35,69.4,42.5,3.785,635.0,0.06581,138.67,89.35,0.6926,1.5385,2587.0,588.5,19.05,96.81,1.004,64.48,41.54,230.25,240.9,73.0,630.1,2675.0,247.6,388.4,283.3,89.93,64.9,24.05,106.24,75.21,7.66,319.35,182.8,0.00398,1907.0,359.90000000000003
2016-02-29,17.325,57.1,69.5,42.35,3.62,630.0,0.06816,141.4,91.42,0.675,1.59,2686.0,594.0,19.26,99.0,1.0265,66.4,42.0,233.0,242.1,73.6,646.0,2791.0,250.2,399.5,287.6,88.8,64.75,25.16,107.0,76.9,6.95,323.3,186.0,0.00407,1788.0,367.00000000000006
2016-03-01,17.57,61.19,70.75,42.1,3.745,621.0,0.06782,142.0,91.05,0.6825,1.584,2699.0,599.5,19.33,97.8,1.041,67.18,42.11,230.95,242.0,73.33,637.8,2838.0,250.0,392.8,289.9,91.72,65.75,25.96,108.26,77.31,8.21,329.8,189.3,0.00414,1802.0,361.0
2016-03-02,17.85,61.1,71.46,41.95,3.78,626.3,0.06693,140.14,90.93,0.6675,1.5955,2640.0,607.5,19.02,97.6,1.05,67.04,42.45,231.0,243.5,74.06,636.0,2787.0,250.0,384.4,287.0,92.3,65.55,26.02,106.12,75.2,7.74,333.6,190.0,0.004105,1845.0,362.5
2016-03-03,18.08,61.61,71.72,42.25,3.785,624.0,0.06761,144.5,91.9,0.6664,1.584,2700.0,638.0,19.14,97.7,1.025,68.99,43.54,234.5,244.7,74.5,628.9,2886.0,250.0,409.9,294.25,92.01,65.9,27.05,106.99,75.8,7.79,341.0,194.6,0.00419,1902.0,366.5
2016-03-04,18.185,65.49,72.25,42.2,3.805,629.1,0.06789,146.16,93.0,0.67,1.605,2775.0,653.0,19.2,99.0,1.006,64.0,41.63,234.65,245.0,75.58,625.7,2873.0,250.1,410.0,302.25,93.0,65.85,26.57,108.99,76.82,8.01,348.4,195.0,0.00419,1875.0,372.5
2016-03-07,18.43,65.94,72.95,42.35,3.8,644.3,0.06834,150.15,94.94,0.681,1.599,2840.0,658.0,19.5,100.5,1.0155,64.0,41.23,239.65,248.0,76.7,639.6,2890.0,254.9,407.0,301.0,94.75,66.2,27.0,109.47,77.82,7.95,355.1,196.5,0.004185,1894.0,385.5
2016-03-09,18.435,62.45,71.0,42.25,3.84,640.0,0.0684,147.43,93.0,0.692,1.65,2744.0,654.0,20.195,99.9,1.018,63.82,41.31,236.5,250.9,77.1,632.0,2875.0,254.5,401.7,296.0,93.6,66.05,26.01,108.15,76.51,9.49,347.7,197.0,0.00415,1930.0,378.15
2016-03-10,18.68,63.77,70.75,42.2,3.825,648.9,0.06751,146.94,92.81,0.6855,1.63,2692.0,653.0,20.61,101.92,1.0725,63.9,41.27,232.8,253.9,76.41,634.0,2853.0,250.1,404.4,301.55,95.63,66.5,25.55,108.84,75.56,8.99,349.6,198.1,0.004195,1917.0,380.9
2016-03-11,18.6,64.77,70.65,42.35,3.85,652.0,0.06823,144.3,92.21,0.688,1.608,2669.0,655.0,20.625,101.4,1.101,63.2,40.87,231.85,256.1,78.11,624.4,2862.0,250.1,394.0,301.6,95.0,67.0,25.1,109.26,77.03,8.61,351.0,199.8,0.004315,1927.0,382.5
2016-03-14,18.33,65.55,70.45,42.35,3.86,679.0,0.06808,143.2,91.5,0.6777,1.595,2658.5,664.5,21.4,103.85,1.0965,62.31,40.17,232.9,256.4,80.0,624.0,2845.0,250.4,392.0,301.05,93.64,66.0,25.0,109.26,76.8,7.9,341.45,196.8,0.004455,1800.0,374.4
2016-03-15,18.21,66.3,70.03,42.65,3.87,651.0,0.06884,142.54,92.02,0.677,1.64,2647.5,665.0,20.98,103.7,1.1005,61.91,40.0,232.15,264.7,78.46,620.6,2876.0,247.3,389.0,300.6,94.0,66.2,25.03,106.46,75.62,7.43,347.3,198.2,0.00459,1838.0,372.8
2016-03-16,17.995,69.98,70.0,43.55,3.85,657.0,0.0733,144.75,91.19,0.6835,1.675,2703.0,677.0,20.88,105.7,1.187,62.13,40.34,236.95,263.0,78.94,623.8,2863.0,251.3,399.7,301.25,94.27,66.65,24.6,107.0,77.0,7.52,349.0,200.6,0.004885,1855.0,379.5
2016-03-17,17.87,70.19,71.0,44.3,3.87,651.5,0.07365,147.27,92.43,0.714,1.665,2750.0,673.5,20.635,105.78,1.2405,63.05,40.96,236.0,265.3,78.26,610.5,2875.0,251.5,397.0,309.4,97.33,67.7,24.41,109.47,78.45,7.57,352.2,198.0,0.004825,1861.0,385.95
2016-03-18,17.73,70.51,70.17,44.25,3.865,667.6,0.0765,150.65,94.9,0.7,1.617,2810.0,669.5,21.1,105.2,1.2785,61.92,40.85,234.5,251.3,80.73,610.5,2835.0,250.0,392.6,315.55,95.8,67.0,24.0,112.4,79.7,7.61,364.0,203.0,0.004755,1786.0,387.8
2016-03-21,17.45,73.53,71.06,44.15,3.87,680.1,0.0783,149.9,93.9,0.6903,1.6795,2784.5,675.0,21.1,104.25,1.2815,62.13,40.16,237.2,251.9,80.0,612.5,2847.0,250.1,386.1,313.0,94.36,66.9,24.53,112.07,79.81,7.38,360.6,201.5,0.0047,1800.0,376.50000000000006
2016-03-22,17.59,73.69,70.85,42.7,3.795,711.0,0.08215,149.62,94.4,0.699,1.695,2740.0,676.0,21.78,103.49,1.2725,61.86,39.8,239.0,252.6,81.4,616.2,2840.0,250.0,383.7,318.05,95.53,67.35,24.13,111.49,80.03,7.19,359.5,198.3,0.004575,1812.0,367.3
2016-03-23,17.4,72.94,71.2,44.0,3.825,705.0,0.08288,146.0,92.4,0.6911,1.7005,2687.5,674.5,22.45,104.49,1.26,62.0,40.0,235.5,259.0,83.18,608.5,2855.0,252.9,383.6,309.2,96.45,67.3,23.85,109.1,78.93,7.22,357.95,197.3,0.00468,1840.0,368.25
2016-03-24,17.35,73.76,70.68,44.45,3.81,715.8,0.08201,145.8,90.2,0.6999,1.7385,2615.0,672.0,21.605,104.6,1.2455,61.82,40.0,236.0,256.5,83.23,606.5,2825.0,252.3,389.0,304.8,96.08,66.95,23.63,108.06,78.75,6.85,348.5,203.0,0.004785,1869.0,370.0
2016-03-25,17.575,73.21,70.36,44.05,3.82,713.0,0.08298,146.04,90.46,0.6954,1.77,2607.5,673.5,21.47,104.88,1.302,62.13,39.97,236.5,261.5,82.09,608.0,2833.0,253.2,382.0,304.5,95.28,67.1,23.77,109.1,79.65,6.86,348.75,200.6,0.004755,1845.0,368.35
2016-03-28,17.4,72.6,68.93,45.0,3.805,716.0,0.08475,145.1,89.95,0.6882,1.774,2570.0,675.5,21.74,103.18,1.296,62.15,39.99,236.95,258.3,82.9,602.2,2817.0,249.5,386.3,302.5,94.05,66.85,23.83,108.12,78.65,6.9,345.0,201.3,0.004675,1807.0,362.7
2016-03-29,17.5,73.69,69.24,44.5,3.855,717.6,0.082,144.7,89.35,0.6845,1.7435,2614.5,674.0,21.8,100.91,1.3525,61.78,39.86,235.4,262.3,82.62,597.5,2810.0,250.1,393.0,296.4,94.48,67.8,23.76,107.05,77.6,6.79,348.8,201.0,0.00464,1805.0,365.0
2016-03-30,17.7,74.1,70.0,45.0,3.87,731.5,0.08344,147.8,89.5,0.7,1.7965,2610.0,678.5,21.965,101.81,1.3785,62.2,40.05,236.35,262.0,84.49,599.6,2772.0,251.5,387.6,307.8,98.35,68.0,23.89,109.15,79.09,7.02,357.9,202.9,0.004785,1870.0,373.5
2016-03-31,17.5,74.48,69.6,46.5,3.88,712.0,0.0826,147.75,87.0,0.6955,1.84,2622.0,681.5,22.04,105.05,1.375,62.01,39.87,240.1,266.4,83.36,598.0,2800.0,251.3,380.3,305.2,98.6,68.8,22.99,109.9,79.09,6.9,361.0,203.4,0.00479,1844.0,383.4
2016-04-01,17.475,74.55,70.3,46.9,3.865,734.9,0.0848,147.2,84.6,0.6885,1.83,2625.0,684.0,22.5,105.05,1.3735,62.16,39.5,237.6,263.9,86.28,590.0,2774.0,251.2,384.9,301.8,98.34,68.95,22.77,108.52,77.29,6.88,356.0,199.5,0.00481,1815.0,372.5
2016-04-04,17.4,74.65,70.2,47.35,3.865,751.5,0.08899,146.38,84.59,0.6955,1.8185,2692.0,688.5,23.565,103.52,1.39,63.15,40.35,236.45,263.4,89.14,590.0,2799.0,253.0,383.0,309.5,97.77,69.3,22.87,108.2,76.26,6.71,359.0,197.8,0.0048,1865.0,377.75000000000006
2016-04-05,17.17,75.4,70.1,49.2,3.82,746.9,0.09106,144.34,87.0,0.6941,1.7945,2698.5,686.0,23.62,102.4,1.3955,63.05,40.38,233.3,259.5,88.05,600.0,2846.0,250.2,390.9,306.2,96.4,68.9,23.35,106.87,75.13,6.8,351.0,195.9,0.00485,1875.0,369.9
2016-04-06,17.26,79.14,70.15,51.15,3.84,738.6,0.09695,144.2,87.99,0.697,1.76,2715.0,680.0,23.705,102.67,1.407,62.9,40.31,231.9,261.0,88.12,601.6,2796.0,250.2,382.0,309.05,96.9,69.4,23.1,108.0,76.1,6.9,350.95,198.2,0.00508,1820.0,369.5
2016-04-07,16.99,78.0,70.1,53.9,3.905,742.5,0.09674,143.89,86.88,0.6954,1.7765,2722.0,685.0,23.75,103.0,1.4045,62.09,40.33,234.4,258.3,89.8,591.7,2768.0,253.6,385.4,306.8,97.76,69.5,22.6,108.51,76.8,6.98,361.8,198.0,0.00517,1832.0,371.85
2016-04-08,17.15,79.0,71.89,53.0,3.875,731.0,0.09495,145.7,86.29,0.694,1.763,2777.5,684.0,24.3,104.2,1.358,62.36,40.28,238.1,259.6,90.09,584.4,2789.0,250.5,379.9,316.5,98.13,69.05,22.51,112.92,78.75,6.86,359.15,199.0,0.005275,1837.0,373.25
2016-04-11,17.89,82.2,71.7,54.15,3.87,760.4,0.09669,147.3,87.83,0.697,1.78,2798.0,689.0,24.195,104.55,1.311,62.2,40.02,251.5,260.2,89.5,596.8,2756.0,250.0,376.0,325.0,100.07,69.5,22.75,117.35,81.85,7.1,359.85,204.4,0.00514,1836.0,384.7
2016-04-12,18.4,79.32,71.75,54.65,3.87,747.3,0.097,148.9,87.3,0.6958,1.783,2775.0,702.5,23.9,104.9,1.2745,62.96,40.11,250.0,259.6,87.15,599.0,2698.0,250.4,370.0,320.0,97.87,69.15,23.0,117.95,81.92,7.16,355.6,200.0,0.00509,1802.0,375.5
2016-04-13,18.75,78.55,71.2,54.25,3.87,764.5,0.09872,153.12,91.21,0.6962,1.818,2824.0,711.0,24.06,104.9,1.365,64.85,40.58,251.7,257.5,85.75,610.0,2739.0,250.3,367.1,322.3,99.21,69.45,23.45,119.5,82.45,7.46,356.8,201.5,0.00506,1820.0,384.0
2016-04-14,18.7,78.63,71.6,55.2,3.875,787.0,0.09476,150.43,91.5,0.6855,1.802,2814.5,718.0,24.57,103.47,1.3865,65.56,40.4,251.75,261.8,87.4,601.7,2717.0,250.4,384.9,313.6,96.33,69.0,23.5,119.3,81.2,7.31,350.3,195.0,0.00503,1800.0,374.25
2016-04-15,19.125,78.0,71.45,55.0,3.925,784.9,0.08777,147.99,91.2,0.682,1.766,2822.5,654.5,23.955,102.05,1.405,64.51,40.24,252.0,270.3,88.22,602.3,2739.0,251.2,401.4,309.75,96.05,68.3,23.3,119.3,80.84,7.06,348.4,196.8,0.00496,1811.0,376.35
2016-04-18,19.24,76.68,70.76,54.0,3.9,776.8,0.08942,146.3,92.7,0.6924,1.7645,2777.0,647.0,24.215,104.0,1.38,65.64,41.42,249.5,280.6,87.7,604.0,2838.0,251.0,415.0,303.9,93.48,68.1,23.49,118.2,81.07,7.12,344.5,196.7,0.005055,1768.0,367.5
2016-04-19,19.49,77.62,73.7,54.4,3.915,779.9,0.095,155.95,92.41,0.679,1.7325,2815.5,640.0,24.09,107.05,1.399,66.72,42.51,259.45,284.5,90.7,604.6,2844.0,250.8,429.0,311.75,95.69,69.4,23.27,121.5,82.8,7.07,344.0,197.8,0.00513,1799.0,367.00000000000006
2016-04-20,19.29,77.26,75.76,54.35,3.905,798.8,0.0961,161.95,92.59,0.693,1.7265,2870.0,648.0,24.49,108.84,1.386,67.3,42.79,257.2,290.4,94.7,604.2,2925.0,252.4,440.0,322.05,97.59,70.8,23.74,123.75,83.88,7.44,342.0,198.6,0.005105,1838.0,367.05
2016-04-21,19.3,74.8,75.08,53.5,3.91,806.7,0.09558,161.8,93.68,0.6822,1.707,2890.0,648.5,24.7,108.7,1.45,67.07,43.4,257.4,292.2,93.33,607.7,2947.0,250.3,453.6,323.0,97.66,70.65,24.6,119.17,82.95,7.24,333.0,196.4,0.005125,1835.0,358.2
2016-04-22,19.21,78.21,75.0,52.65,3.91,817.9,0.09623,161.2,97.5,0.6935,1.82,2890.0,647.0,25.22,109.95,1.4775,66.44,42.32,258.5,294.4,92.01,611.0,2915.0,251.2,457.0,322.1,100.0,71.4,25.0,121.25,84.08,7.37,342.95,198.7,0.005205,1897.0,360.0
2016-04-25,19.3,76.28,74.81,52.0,3.92,829.0,0.09829,160.3,96.31,0.6919,1.839,2853.0,639.0,25.215,109.25,1.4595,67.25,42.41,257.1,295.3,92.8,607.1,2865.0,250.0,474.1,326.9,98.61,71.8,24.82,120.08,82.85,7.16,352.8,199.8,0.005205,2050.0,357.70000000000005
2016-04-26,19.39,75.16,74.2,52.35,3.915,772.0,0.09715,163.0,97.5,0.6913,1.83,2796.0,644.5,23.7,103.99,1.438,66.9,41.94,256.0,304.7,92.05,610.9,2875.0,250.3,474.4,331.85,99.09,71.5,24.37,119.7,82.37,7.15,353.0,197.9,0.005135,2010.0,351.0
2016-04-27,19.45,75.0,74.16,52.9,3.93,767.0,0.0957,160.99,97.0,0.6907,1.826,2733.0,636.5,23.78,103.36,1.43,66.55,41.79,256.7,300.1,90.3,613.0,2851.0,250.0,479.8,334.95,98.2,72.05,23.8,120.8,83.09,7.15,353.35,194.4,0.00507,1990.0,354.35
2016-04-28,19.68,76.04,74.32,52.75,3.905,758.1,0.09805,164.75,97.09,0.6869,1.8185,2800.0,642.0,24.115,104.71,1.4795,66.55,41.03,256.65,296.0,88.3,638.1,2863.0,260.0,476.0,341.75,99.99,72.75,23.8,124.39,83.91,7.72,356.9,193.0,0.005165,2023.0,357.25
2016-04-29,19.45,77.48,73.9,52.4,3.92,727.0,0.10045,168.47,94.09,0.6902,1.7975,2752.0,649.0,23.735,102.15,1.429,66.49,41.41,253.0,299.0,89.25,612.8,2838.0,250.3,476.8,351.0,98.5,72.0,23.42,123.55,84.0,7.41,340.95,192.0,0.005285,2002.0,350.25
2016-05-04,19.2,76.89,73.55,51.35,3.925,712.9,0.10773,162.4,91.0,0.6905,1.76,2698.5,649.5,22.65,105.15,1.4825,65.04,40.42,257.2,298.7,83.65,623.0,2869.0,250.0,475.0,346.0,95.97,71.4,23.19,120.96,82.08,7.37,330.4,184.5,0.00543,2044.0,350.5
2016-05-05,19.21,78.4,72.6,52.8,3.915,715.9,0.10866,160.5,88.09,0.676,1.7905,2630.0,645.5,22.2,106.23,1.5205,64.5,40.19,256.75,299.0,84.19,611.1,2861.0,250.0,481.3,336.5,94.17,71.15,22.95,120.92,82.5,7.26,323.65,183.5,0.005465,2020.0,351.0
2016-05-06,19.25,78.5,72.64,52.2,3.93,722.0,0.10696,159.27,87.6,0.6745,1.7865,2629.0,647.0,22.605,103.93,1.5205,64.04,40.1,262.05,299.2,87.1,618.9,2846.0,251.5,475.5,329.0,94.1,70.6,22.55,120.64,82.78,7.3,320.0,183.0,0.0055,2072.0,345.00000000000006
2016-05-10,19.2,79.87,72.5,52.3,3.915,686.4,0.108,156.85,88.15,0.6677,1.7545,2585.5,643.0,23.74,102.8,1.5185,63.55,39.99,253.0,296.0,83.4,623.9,2894.0,251.0,475.6,323.5,94.9,70.6,22.4,119.55,82.25,7.13,321.2,186.0,0.005295,2082.0,342.5
2016-05-11,19.36,78.9,72.62,52.65,3.93,683.0,0.10886,159.45,88.5,0.674,1.7495,2642.5,643.0,24.385,106.04,1.491,63.91,40.07,253.0,296.7,84.86,628.8,2925.0,256.5,475.3,324.6,97.49,71.85,22.45,123.45,84.0,7.15,322.85,183.9,0.00532,2023.0,347.50000000000006
2016-05-12,19.5,81.0,73.08,52.0,3.965,690.0,0.10997,159.03,89.11,0.6748,1.68,2673.5,630.5,24.355,107.0,1.498,63.11,40.0,255.2,297.5,83.94,620.3,2840.0,252.5,474.0,319.0,95.8,72.35,22.4,121.2,83.08,7.12,320.15,184.8,0.005315,1975.0,345.00000000000006
2016-05-13,19.495,80.51,73.49,52.9,3.98,689.0,0.11,159.85,89.86,0.673,1.72,2699.5,637.0,24.34,104.32,1.543,63.08,39.21,256.1,298.1,83.65,618.4,2932.0,250.4,475.0,322.65,96.3,72.25,21.93,121.07,83.1,6.98,325.95,186.3,0.00534,1980.0,344.0
2016-05-16,19.82,81.8,76.22,53.1,3.995,683.2,0.1102,158.07,89.3,0.68,1.87,2662.0,638.0,24.59,104.36,1.616,62.15,38.38,259.2,298.1,86.21,626.4,2875.0,251.0,475.0,322.6,97.3,72.9,21.6,122.6,83.72,7.16,321.2,183.5,0.005495,2049.0,347.95
2016-05-17,20.0,80.56,76.55,52.9,3.98,689.1,0.10929,153.58,89.3,0.669,1.852,2671.5,635.5,25.0,103.71,1.62,61.41,37.95,259.45,300.0,85.37,632.3,2884.0,252.0,477.0,322.1,98.5,73.15,20.8,122.71,83.83,7.47,322.8,184.0,0.00546,2018.0,344.5
2016-05-18,20.43,78.69,78.0,52.6,3.965,713.7,0.1105,152.1,90.95,0.6738,1.862,2707.0,643.0,24.93,105.22,1.627,61.38,37.48,262.9,295.6,86.2,639.2,2889.0,251.9,473.3,329.5,98.8,73.85,20.88,123.12,84.05,7.65,325.5,184.1,0.005415,1897.0,345.00000000000006
2016-05-19,20.49,78.1,76.55,52.65,3.97,700.7,0.10811,148.33,91.9,0.6624,1.8985,2695.5,645.5,24.955,105.2,1.6195,61.2,37.5,252.6,297.0,84.12,642.6,2881.0,250.6,470.0,330.0,96.11,73.0,21.2,120.5,82.07,7.36,317.0,182.1,0.00538,1799.0,340.8
2016-05-20,20.58,78.8,73.59,52.95,3.995,704.4,0.112,146.7,91.2,0.6532,1.92,2712.0,646.5,25.2,104.0,1.627,61.5,37.31,258.0,301.6,84.98,654.5,2888.0,253.0,475.0,324.65,95.47,72.35,21.17,121.9,82.92,7.48,313.5,178.2,0.00533,1810.0,342.5
2016-05-23,20.475,81.18,73.15,52.0,3.985,694.8,0.113,144.31,90.31,0.638,1.92,2647.0,672.0,25.135,104.0,1.6175,61.22,37.24,253.1,297.9,82.8,648.7,2899.0,257.9,469.1,313.1,96.46,73.1,20.77,121.51,82.6,7.51,305.7,177.0,0.005295,1728.0,342.5
2016-05-24,20.5,81.5,73.78,54.1,3.99,696.3,0.11938,146.35,90.85,0.6437,1.926,2656.5,672.5,25.64,105.1,1.57,62.44,37.66,254.8,295.9,83.05,651.3,2920.0,257.2,471.1,317.0,97.06,73.4,20.77,123.5,83.43,7.41,304.45,176.6,0.005295,1735.0,345.00000000000006
2016-05-25,20.87,80.6,71.75,56.7,4.0,703.1,0.12298,146.55,90.79,0.641,1.945,2650.5,672.0,26.82,106.17,1.6,64.0,38.85,256.0,296.9,84.56,657.3,2922.0,257.0,470.5,318.0,96.63,73.7,20.8,127.87,84.9,7.44,305.9,175.1,0.005285,1766.0,349.5
2016-05-26,20.73,82.68,70.54,56.4,4.0,697.0,0.12283,148.87,91.52,0.6409,1.9145,2678.0,700.0,26.4,106.47,1.62,64.2,39.46,254.7,297.5,84.64,652.0,2904.0,250.3,470.4,320.15,95.18,73.5,20.7,132.16,87.4,7.5,309.9,176.2,0.0053,1722.0,350.00000000000006
2016-05-27,20.85,81.0,71.5,56.7,3.94,706.0,0.12327,149.88,91.4,0.6633,1.9445,2682.0,717.5,26.91,106.94,1.62,62.88,39.15,255.8,299.0,85.4,659.9,2916.0,250.8,469.0,320.6,97.2,73.45,20.64,133.2,88.56,7.67,310.0,175.3,0.00532,1755.0,346.1
2016-05-30,21.0,81.01,72.96,56.5,3.905,701.2,0.12699,149.6,92.0,0.6665,1.9505,2695.5,702.0,26.195,106.75,1.618,62.7,38.98,255.55,296.9,85.65,671.8,2945.0,253.8,472.0,322.0,97.2,73.35,20.81,134.45,89.83,7.77,313.55,175.5,0.005335,1754.0,349.35
2016-05-31,20.99,81.7,70.45,54.8,3.91,670.5,0.13,145.5,89.9,0.632,1.96,2570.0,708.0,25.72,109.4,1.5955,63.5,38.8,257.15,292.0,85.99,659.4,2880.0,251.0,468.2,316.0,97.5,73.35,20.3,132.56,91.5,7.88,301.8,171.9,0.005315,1700.0,342.0
2016-06-01,20.51,83.0,70.9,54.95,3.905,674.5,0.1286,144.7,90.29,0.6319,1.954,2580.0,716.0,24.5,106.72,1.564,61.85,37.85,251.9,291.4,84.0,659.0,2775.0,252.8,465.1,313.0,97.09,73.1,20.45,131.36,90.86,7.82,309.55,173.5,0.00529,1723.0,341.6
2016-06-02,20.72,84.4,69.7,55.5,3.945,675.2,0.13797,144.0,89.25,0.622,1.9775,2597.0,736.0,24.94,108.0,1.51,61.28,37.42,254.55,292.7,81.18,660.8,2771.0,252.2,471.9,311.35,95.9,72.5,20.32,132.3,91.25,7.56,311.95,175.5,0.005215,1662.0,339.6
2016-06-03,20.83,88.2,69.81,56.6,3.975,667.5,0.139,143.41,88.59,0.6288,2.15,2587.0,727.0,25.96,109.1,1.54,61.96,37.54,253.0,294.2,80.45,654.4,2785.0,249.9,472.0,314.75,96.1,71.8,20.4,131.59,90.24,7.49,314.0,175.2,0.00518,1615.0,342.0
2016-06-06,21.255,87.92,69.3,55.35,3.995,688.0,0.1272,146.4,89.68,0.6211,2.137,2613.0,744.0,25.345,111.2,1.573,61.43,37.13,267.0,296.9,80.73,651.1,2840.0,251.2,471.0,323.85,96.42,71.95,20.23,133.99,92.14,7.37,320.85,177.8,0.00499,1645.0,347.50000000000006
2016-06-07,21.85,86.53,71.46,56.25,4.045,701.9,0.13,147.75,89.74,0.6198,2.199,2681.5,759.5,25.38,112.4,1.576,59.85,36.95,264.95,297.7,81.02,673.9,2845.0,251.2,470.0,328.85,97.09,72.6,20.35,139.97,97.21,7.5,335.0,180.3,0.005065,1645.0,351.5
2016-06-08,22.2,84.04,73.08,56.2,4.035,692.2,0.12797,146.95,88.73,0.6065,2.199,2680.5,777.5,25.62,111.65,1.591,60.01,36.65,263.4,294.2,79.99,665.9,2825.0,250.0,470.0,342.5,97.3,72.0,20.2,139.39,97.44,7.39,331.5,179.5,0.005045,1742.0,360.0
2016-06-09,22.065,85.0,73.11,56.45,4.01,675.4,0.12127,144.98,86.99,0.5989,2.15,2635.0,758.0,25.33,111.0,1.584,58.46,36.4,264.15,292.4,80.51,680.0,2760.0,250.0,470.7,343.5,96.15,70.95,20.1,139.61,97.78,7.63,319.4,175.8,0.00498,1714.0,365.0
2016-06-10,22.6,83.92,70.7,55.65,3.98,671.9,0.12299,142.44,86.96,0.6005,2.195,2636.0,734.5,25.445,110.81,1.55,58.7,36.25,260.7,294.5,77.7,662.0,2745.0,250.0,470.4,337.85,95.01,70.0,20.0,133.5,93.75,7.4,316.5,173.1,0.00493,1656.0,364.0
2016-06-14,22.185,83.99,70.0,54.1,3.955,662.0,0.12999,141.84,86.7,0.5891,2.339,2670.0,738.0,24.99,113.1,1.602,57.5,36.02,263.4,298.7,79.2,663.6,2768.0,248.9,470.4,324.8,95.09,69.9,19.8,127.08,88.75,7.54,322.0,175.4,0.004945,1729.0,354.99999999999994
2016-06-15,21.99,84.47,68.95,53.5,3.955,651.8,0.1379,141.57,85.53,0.5876,2.3695,2637.5,742.0,25.28,115.74,1.6575,57.8,35.99,268.3,303.0,79.01,655.0,2730.0,247.4,471.9,322.85,95.6,70.25,19.65,129.89,90.44,7.43,323.45,172.3,0.005,1735.0,350.65
2016-06-16,21.55,87.0,70.75,53.0,3.945,640.6,0.1445,139.5,84.98,0.5881,2.4,2624.0,749.0,24.24,114.9,1.627,57.4,35.67,256.0,305.0,78.75,649.3,2771.0,244.2,470.0,316.3,94.2,69.3,19.65,127.1,88.0,7.38,321.3,173.4,0.005025,1739.0,346.0
2016-06-17,20.0,84.7,71.68,52.5,3.95,652.4,0.14029,139.32,84.48,0.5745,2.4875,2647.0,745.0,25.03,113.09,1.6595,58.0,35.95,253.3,295.1,79.9,669.6,2790.0,251.0,470.5,320.65,92.8,69.5,18.8,128.7,89.54,7.49,325.05,177.5,0.00513,1680.0,345.00000000000006
2016-06-20,21.2,85.9,72.94,53.1,3.97,663.2,0.14099,142.97,83.0,0.5929,2.5415,2643.5,767.0,25.45,119.0,1.629,57.04,35.29,262.2,306.4,80.24,667.0,2765.0,250.0,469.7,336.0,93.0,69.3,18.71,132.13,90.95,7.4,329.25,176.3,0.00511,1647.0,349.95
2016-06-21,21.1,83.52,73.11,52.95,3.955,674.0,0.142,143.54,84.13,0.6095,2.49,2658.0,776.0,25.365,117.06,1.5895,56.59,35.04,255.1,307.5,80.4,659.6,2786.0,250.0,470.7,340.95,93.55,70.5,19.43,133.39,90.51,7.43,322.85,176.2,0.00505,1672.0,350.90000000000003
2016-06-22,20.74,84.17,71.5,54.3,3.955,689.0,0.13982,143.0,83.49,0.602,2.543,2660.0,786.5,24.75,117.01,1.5615,55.33,34.99,253.0,303.5,81.67,651.2,2757.0,247.2,469.0,337.75,93.87,70.0,19.01,134.81,91.85,7.34,327.25,175.6,0.005025,1645.0,345.00000000000006
2016-06-23,20.965,85.7,71.42,54.9,3.965,684.0,0.141,144.2,84.07,0.6027,2.599,2730.0,776.5,24.805,117.05,1.581,54.99,35.95,249.9,314.9,81.55,658.1,2738.0,250.0,468.7,348.0,93.8,70.25,19.36,138.0,95.61,7.39,330.0,177.5,0.004995,1658.0,347.50000000000006
2016-06-24,20.055,83.42,72.15,52.4,3.92,679.0,0.14315,141.25,83.8,0.6008,2.58,2725.0,809.5,23.8,114.1,1.508,54.2,34.91,238.15,307.1,81.06,630.3,2779.0,250.0,466.2,333.65,93.1,69.85,20.7,133.4,91.01,7.46,325.65,174.7,0.00491,1632.0,343.9
2016-06-27,19.82,83.0,70.0,52.0,3.95,656.8,0.151,138.52,82.85,0.5929,2.399,2631.0,826.0,23.005,112.0,1.594,52.75,34.46,234.5,313.8,79.0,628.4,2769.0,250.0,468.9,328.05,92.64,69.4,19.34,126.2,87.0,7.56,316.0,172.5,0.004925,1636.0,335.0
2016-06-28,19.64,81.2,69.9,52.5,3.955,682.4,0.153,139.24,84.8,0.5936,2.2755,2628.0,827.5,23.055,112.99,1.6405,58.3,37.17,240.8,320.0,82.65,627.8,2788.0,250.0,469.3,327.0,91.83,69.65,19.39,129.57,88.46,7.4,322.35,175.2,0.005,1652.0,338.15
2016-06-29,20.54,83.41,69.5,51.95,3.985,697.5,0.153,140.0,84.85,0.6,2.45,2668.0,830.0,24.025,113.75,1.622,57.09,36.51,243.5,326.8,83.41,641.9,2785.0,250.0,469.8,331.5,91.88,69.8,20.01,133.88,90.35,7.45,328.65,176.9,0.005005,1694.0,343.5
2016-06-30,20.45,85.5,69.29,51.75,3.98,700.7,0.1565,139.51,85.4,0.616,2.524,2684.0,823.0,24.0,112.52,1.615,56.71,35.99,243.05,301.7,83.0,647.6,2769.0,250.0,469.6,330.0,92.2,69.85,20.24,133.0,90.0,7.38,331.5,176.5,0.00503,1665.0,340.0
